Timestamp,Motion,Device
1610178548,1,c0:98:e5:42:01:06
1610178553,0,c0:98:e5:42:01:06
1610178557,1,c0:98:e5:42:01:06
1610178569,0,c0:98:e5:42:01:06
1610178573,1,c0:98:e5:42:01:06
1610178587,0,c0:98:e5:42:01:06
1610178598,1,c0:98:e5:42:01:06
1610178616,0,c0:98:e5:42:01:06
1610178659,1,c0:98:e5:42:01:06
1610178665,0,c0:98:e5:42:01:06
1610178676,1,c0:98:e5:42:01:06
1610178686,0,c0:98:e5:42:01:06
1610178688,1,c0:98:e5:42:01:06
1610178696,0,c0:98:e5:42:01:06
1610178697,1,c0:98:e5:42:01:06
1610178704,0,c0:98:e5:42:01:06
1610178708,1,c0:98:e5:42:01:06
1610178711,0,c0:98:e5:42:01:06
1610178722,1,c0:98:e5:42:01:06
1610178731,0,c0:98:e5:42:01:06
1610178731,1,c0:98:e5:42:01:06
1610178737,0,c0:98:e5:42:01:06
1610178739,1,c0:98:e5:42:01:06
1610178747,0,c0:98:e5:42:01:06
1610178749,1,c0:98:e5:42:01:06
1610178754,0,c0:98:e5:42:01:06
1610178772,1,c0:98:e5:42:01:06
1610178785,0,c0:98:e5:42:01:06
1610178788,1,c0:98:e5:42:01:06
1610178791,0,c0:98:e5:42:01:06
1610178794,1,c0:98:e5:42:01:06
1610178799,0,c0:98:e5:42:01:06
1610178828,1,c0:98:e5:42:01:06
1610178838,0,c0:98:e5:42:01:06
1610178845,1,c0:98:e5:42:01:06
1610178849,0,c0:98:e5:42:01:06
1610178853,1,c0:98:e5:42:01:06
1610178857,0,c0:98:e5:42:01:06
1610178861,1,c0:98:e5:42:01:06
1610178868,0,c0:98:e5:42:01:06
1610178872,1,c0:98:e5:42:01:06
1610178876,0,c0:98:e5:42:01:06
1610178882,1,c0:98:e5:42:01:06
1610178889,0,c0:98:e5:42:01:06
1610178897,1,c0:98:e5:42:01:06
1610178902,0,c0:98:e5:42:01:06
1610178903,1,c0:98:e5:42:01:06
1610178911,0,c0:98:e5:42:01:06
1610178932,1,c0:98:e5:42:01:06
1610178940,0,c0:98:e5:42:01:06
1610178940,1,c0:98:e5:42:01:06
1610178944,0,c0:98:e5:42:01:06
1610178948,1,c0:98:e5:42:01:06
1610178952,0,c0:98:e5:42:01:06
1610178975,1,c0:98:e5:42:01:06
1610178987,0,c0:98:e5:42:01:06
1610178991,1,c0:98:e5:42:01:06
1610178998,0,c0:98:e5:42:01:06
1610179010,1,c0:98:e5:42:01:06
1610179012,0,c0:98:e5:42:01:06
1610179013,1,c0:98:e5:42:01:06
1610179019,0,c0:98:e5:42:01:06
1610179023,1,c0:98:e5:42:01:06
1610179033,0,c0:98:e5:42:01:06
1610179036,1,c0:98:e5:42:01:06
1610179042,0,c0:98:e5:42:01:06
1610179044,1,c0:98:e5:42:01:06
1610179047,0,c0:98:e5:42:01:06
1610179050,1,c0:98:e5:42:01:06
1610179054,0,c0:98:e5:42:01:06
1610179082,1,c0:98:e5:42:01:06
1610179086,0,c0:98:e5:42:01:06
1610179092,1,c0:98:e5:42:01:06
1610179101,0,c0:98:e5:42:01:06
1610179142,1,c0:98:e5:42:01:06
1610179146,0,c0:98:e5:42:01:06
1610179147,1,c0:98:e5:42:01:06
1610179151,0,c0:98:e5:42:01:06
1610179152,1,c0:98:e5:42:01:06
1610179156,0,c0:98:e5:42:01:06
1610179161,1,c0:98:e5:42:01:06
1610179166,0,c0:98:e5:42:01:06
1610179195,1,c0:98:e5:42:01:06
1610179197,0,c0:98:e5:42:01:06
1610179198,1,c0:98:e5:42:01:06
1610179207,0,c0:98:e5:42:01:06
1610179209,1,c0:98:e5:42:01:06
1610179213,0,c0:98:e5:42:01:06
1610179217,1,c0:98:e5:42:01:06
1610179219,0,c0:98:e5:42:01:06
1610179361,1,c0:98:e5:42:01:06
1610179371,0,c0:98:e5:42:01:06
1610179396,1,c0:98:e5:42:01:06
1610179404,0,c0:98:e5:42:01:06
1610179657,1,c0:98:e5:42:01:06
1610179674,0,c0:98:e5:42:01:06
1610179718,1,c0:98:e5:42:01:06
1610179722,0,c0:98:e5:42:01:06
1610179728,1,c0:98:e5:42:01:06
1610179732,0,c0:98:e5:42:01:06
1610179741,1,c0:98:e5:42:01:06
1610179745,0,c0:98:e5:42:01:06
1610179746,1,c0:98:e5:42:01:06
1610179751,0,c0:98:e5:42:01:06
1610179778,1,c0:98:e5:42:01:06
1610179797,0,c0:98:e5:42:01:06
1610179798,1,c0:98:e5:42:01:06
1610179804,0,c0:98:e5:42:01:06
1610179805,1,c0:98:e5:42:01:06
1610179815,0,c0:98:e5:42:01:06
1610179824,1,c0:98:e5:42:01:06
1610179830,0,c0:98:e5:42:01:06
1610179872,1,c0:98:e5:42:01:06
1610179876,0,c0:98:e5:42:01:06
1610179890,1,c0:98:e5:42:01:06
1610179904,0,c0:98:e5:42:01:06
1610179908,1,c0:98:e5:42:01:06
1610179912,0,c0:98:e5:42:01:06
1610179927,1,c0:98:e5:42:01:06
1610179930,0,c0:98:e5:42:01:06
1610179931,1,c0:98:e5:42:01:06
1610179937,0,c0:98:e5:42:01:06
1610179940,1,c0:98:e5:42:01:06
1610179947,0,c0:98:e5:42:01:06
1610179951,1,c0:98:e5:42:01:06
1610179960,0,c0:98:e5:42:01:06
1610179966,1,c0:98:e5:42:01:06
1610179971,0,c0:98:e5:42:01:06
1610180032,1,c0:98:e5:42:01:06
1610180038,0,c0:98:e5:42:01:06
1610180044,1,c0:98:e5:42:01:06
1610180052,0,c0:98:e5:42:01:06
1610180058,1,c0:98:e5:42:01:06
1610180071,0,c0:98:e5:42:01:06
1610180154,1,c0:98:e5:42:01:06
1610180157,0,c0:98:e5:42:01:06
1610180158,1,c0:98:e5:42:01:06
1610180173,0,c0:98:e5:42:01:06
1610180177,1,c0:98:e5:42:01:06
1610180191,0,c0:98:e5:42:01:06
1610180226,1,c0:98:e5:42:01:06
1610180229,0,c0:98:e5:42:01:06
1610180263,1,c0:98:e5:42:01:06
1610180276,0,c0:98:e5:42:01:06
1610180280,1,c0:98:e5:42:01:06
1610180286,0,c0:98:e5:42:01:06
1610180302,1,c0:98:e5:42:01:06
1610180310,0,c0:98:e5:42:01:06
1610180316,1,c0:98:e5:42:01:06
1610180323,0,c0:98:e5:42:01:06
1610180327,1,c0:98:e5:42:01:06
1610180331,0,c0:98:e5:42:01:06
1610180335,1,c0:98:e5:42:01:06
1610180360,0,c0:98:e5:42:01:06
1610180361,1,c0:98:e5:42:01:06
1610180367,0,c0:98:e5:42:01:06
1610180380,1,c0:98:e5:42:01:06
1610180401,0,c0:98:e5:42:01:06
1610180402,1,c0:98:e5:42:01:06
1610180409,0,c0:98:e5:42:01:06
1610180416,1,c0:98:e5:42:01:06
1610180425,0,c0:98:e5:42:01:06
1610180427,1,c0:98:e5:42:01:06
1610180438,0,c0:98:e5:42:01:06
1610180449,1,c0:98:e5:42:01:06
1610180463,0,c0:98:e5:42:01:06
1610180466,1,c0:98:e5:42:01:06
1610180484,0,c0:98:e5:42:01:06
1610180504,1,c0:98:e5:42:01:06
1610180507,0,c0:98:e5:42:01:06
1610180509,1,c0:98:e5:42:01:06
1610180515,0,c0:98:e5:42:01:06
1610180539,1,c0:98:e5:42:01:06
1610180544,0,c0:98:e5:42:01:06
1610180545,1,c0:98:e5:42:01:06
1610180551,0,c0:98:e5:42:01:06
1610180621,1,c0:98:e5:42:01:06
1610180626,0,c0:98:e5:42:01:06
1610180670,1,c0:98:e5:42:01:06
1610180674,0,c0:98:e5:42:01:06
1610180682,1,c0:98:e5:42:01:06
1610180686,0,c0:98:e5:42:01:06
1610180695,1,c0:98:e5:42:01:06
1610180699,0,c0:98:e5:42:01:06
1610180750,1,c0:98:e5:42:01:06
1610180757,0,c0:98:e5:42:01:06
1610180765,1,c0:98:e5:42:01:06
1610180769,0,c0:98:e5:42:01:06
1610180769,1,c0:98:e5:42:01:06
1610180779,0,c0:98:e5:42:01:06
1610180786,1,c0:98:e5:42:01:06
1610180790,0,c0:98:e5:42:01:06
1610180790,1,c0:98:e5:42:01:06
1610180794,0,c0:98:e5:42:01:06
1610180810,1,c0:98:e5:42:01:06
1610180817,0,c0:98:e5:42:01:06
1610180820,1,c0:98:e5:42:01:06
1610180824,0,c0:98:e5:42:01:06
1610180828,1,c0:98:e5:42:01:06
1610180835,0,c0:98:e5:42:01:06
1610180848,1,c0:98:e5:42:01:06
1610180851,0,c0:98:e5:42:01:06
1610180862,1,c0:98:e5:42:01:06
1610180875,0,c0:98:e5:42:01:06
1610180893,1,c0:98:e5:42:01:06
1610180896,0,c0:98:e5:42:01:06
1610180898,1,c0:98:e5:42:01:06
1610180901,0,c0:98:e5:42:01:06
1610180964,1,c0:98:e5:42:01:06
1610180967,0,c0:98:e5:42:01:06
1610180986,1,c0:98:e5:42:01:06
1610180993,0,c0:98:e5:42:01:06
1610180999,1,c0:98:e5:42:01:06
1610181008,0,c0:98:e5:42:01:06
1610181069,1,c0:98:e5:42:01:06
1610181077,0,c0:98:e5:42:01:06
1610181082,1,c0:98:e5:42:01:06
1610181085,0,c0:98:e5:42:01:06
1610181086,1,c0:98:e5:42:01:06
1610181099,0,c0:98:e5:42:01:06
1610181108,1,c0:98:e5:42:01:06
1610181116,0,c0:98:e5:42:01:06
1610181117,1,c0:98:e5:42:01:06
1610181130,0,c0:98:e5:42:01:06
1610181185,1,c0:98:e5:42:01:06
1610181188,0,c0:98:e5:42:01:06
1610181202,1,c0:98:e5:42:01:06
1610181208,0,c0:98:e5:42:01:06
1610181210,1,c0:98:e5:42:01:06
1610181214,0,c0:98:e5:42:01:06
1610181215,1,c0:98:e5:42:01:06
1610181219,0,c0:98:e5:42:01:06
1610181270,1,c0:98:e5:42:01:06
1610181277,0,c0:98:e5:42:01:06
1610181498,1,c0:98:e5:42:01:06
1610181503,0,c0:98:e5:42:01:06
1610181836,1,c0:98:e5:42:01:06
1610181840,0,c0:98:e5:42:01:06
1610181891,1,c0:98:e5:42:01:06
1610181895,0,c0:98:e5:42:01:06
1610181897,1,c0:98:e5:42:01:06
1610181903,0,c0:98:e5:42:01:06
1610181905,1,c0:98:e5:42:01:06
1610181911,0,c0:98:e5:42:01:06
1610181916,1,c0:98:e5:42:01:06
1610181925,0,c0:98:e5:42:01:06
1610182035,1,c0:98:e5:42:01:06
1610182039,0,c0:98:e5:42:01:06
1610182040,1,c0:98:e5:42:01:06
1610182045,0,c0:98:e5:42:01:06
1610182066,1,c0:98:e5:42:01:06
1610182072,0,c0:98:e5:42:01:06
1610182076,1,c0:98:e5:42:01:06
1610182091,0,c0:98:e5:42:01:06
1610182095,1,c0:98:e5:42:01:06
1610182103,0,c0:98:e5:42:01:06
1610182108,1,c0:98:e5:42:01:06
1610182112,0,c0:98:e5:42:01:06
1610182129,1,c0:98:e5:42:01:06
1610182135,0,c0:98:e5:42:01:06
1610182147,1,c0:98:e5:42:01:06
1610182167,0,c0:98:e5:42:01:06
1610182171,1,c0:98:e5:42:01:06
1610182203,0,c0:98:e5:42:01:06
1610182205,1,c0:98:e5:42:01:06
1610182209,0,c0:98:e5:42:01:06
1610182227,1,c0:98:e5:42:01:06
1610182231,0,c0:98:e5:42:01:06
1610182250,1,c0:98:e5:42:01:06
1610182268,0,c0:98:e5:42:01:06
1610182278,1,c0:98:e5:42:01:06
1610182282,0,c0:98:e5:42:01:06
1610182285,1,c0:98:e5:42:01:06
1610182293,0,c0:98:e5:42:01:06
1610182294,1,c0:98:e5:42:01:06
1610182306,0,c0:98:e5:42:01:06
1610182318,1,c0:98:e5:42:01:06
1610182329,0,c0:98:e5:42:01:06
1610182332,1,c0:98:e5:42:01:06
1610182335,0,c0:98:e5:42:01:06
1610182336,1,c0:98:e5:42:01:06
1610182339,0,c0:98:e5:42:01:06
1610182341,1,c0:98:e5:42:01:06
1610182352,0,c0:98:e5:42:01:06
1610182393,1,c0:98:e5:42:01:06
1610182398,0,c0:98:e5:42:01:06
1610182429,1,c0:98:e5:42:01:06
1610182432,0,c0:98:e5:42:01:06
1610182458,1,c0:98:e5:42:01:06
1610182461,0,c0:98:e5:42:01:06
1610182462,1,c0:98:e5:42:01:06
1610182468,0,c0:98:e5:42:01:06
1610182481,1,c0:98:e5:42:01:06
1610182486,0,c0:98:e5:42:01:06
1610182487,1,c0:98:e5:42:01:06
1610182500,0,c0:98:e5:42:01:06
1610182502,1,c0:98:e5:42:01:06
1610182505,0,c0:98:e5:42:01:06
1610182515,1,c0:98:e5:42:01:06
1610182519,0,c0:98:e5:42:01:06
1610182521,1,c0:98:e5:42:01:06
1610182538,0,c0:98:e5:42:01:06
1610182544,1,c0:98:e5:42:01:06
1610182548,0,c0:98:e5:42:01:06
1610182548,1,c0:98:e5:42:01:06
1610182559,0,c0:98:e5:42:01:06
1610182563,1,c0:98:e5:42:01:06
1610182571,0,c0:98:e5:42:01:06
1610182572,1,c0:98:e5:42:01:06
1610182579,0,c0:98:e5:42:01:06
1610182580,1,c0:98:e5:42:01:06
1610182585,0,c0:98:e5:42:01:06
1610182593,1,c0:98:e5:42:01:06
1610182608,0,c0:98:e5:42:01:06
1610182616,1,c0:98:e5:42:01:06
1610182627,0,c0:98:e5:42:01:06
1610182632,1,c0:98:e5:42:01:06
1610182639,0,c0:98:e5:42:01:06
1610182645,1,c0:98:e5:42:01:06
1610182653,0,c0:98:e5:42:01:06
1610182655,1,c0:98:e5:42:01:06
1610182666,0,c0:98:e5:42:01:06
1610182668,1,c0:98:e5:42:01:06
1610182671,0,c0:98:e5:42:01:06
1610182672,1,c0:98:e5:42:01:06
1610182684,0,c0:98:e5:42:01:06
1610182685,1,c0:98:e5:42:01:06
1610182693,0,c0:98:e5:42:01:06
1610182717,1,c0:98:e5:42:01:06
1610182723,0,c0:98:e5:42:01:06
1610182784,1,c0:98:e5:42:01:06
1610182786,0,c0:98:e5:42:01:06
1610182824,1,c0:98:e5:42:01:06
1610182829,0,c0:98:e5:42:01:06
1610182832,1,c0:98:e5:42:01:06
1610182842,0,c0:98:e5:42:01:06
1610182845,1,c0:98:e5:42:01:06
1610182854,0,c0:98:e5:42:01:06
1610182855,1,c0:98:e5:42:01:06
1610182861,0,c0:98:e5:42:01:06
1610182862,1,c0:98:e5:42:01:06
1610182868,0,c0:98:e5:42:01:06
1610182872,1,c0:98:e5:42:01:06
1610182876,0,c0:98:e5:42:01:06
1610182883,1,c0:98:e5:42:01:06
1610182889,0,c0:98:e5:42:01:06
1610182896,1,c0:98:e5:42:01:06
1610182899,0,c0:98:e5:42:01:06
1610182914,1,c0:98:e5:42:01:06
1610182924,0,c0:98:e5:42:01:06
1610182942,1,c0:98:e5:42:01:06
1610182952,0,c0:98:e5:42:01:06
1610182956,1,c0:98:e5:42:01:06
1610182964,0,c0:98:e5:42:01:06
1610182965,1,c0:98:e5:42:01:06
1610182970,0,c0:98:e5:42:01:06
1610182971,1,c0:98:e5:42:01:06
1610182979,0,c0:98:e5:42:01:06
1610182980,1,c0:98:e5:42:01:06
1610182984,0,c0:98:e5:42:01:06
1610182995,1,c0:98:e5:42:01:06
1610183000,0,c0:98:e5:42:01:06
1610183021,1,c0:98:e5:42:01:06
1610183031,0,c0:98:e5:42:01:06
1610183034,1,c0:98:e5:42:01:06
1610183040,0,c0:98:e5:42:01:06
1610183066,1,c0:98:e5:42:01:06
1610183073,0,c0:98:e5:42:01:06
1610183079,1,c0:98:e5:42:01:06
1610183083,0,c0:98:e5:42:01:06
1610183140,1,c0:98:e5:42:01:06
1610183148,0,c0:98:e5:42:01:06
1610183150,1,c0:98:e5:42:01:06
1610183156,0,c0:98:e5:42:01:06
1610183157,1,c0:98:e5:42:01:06
1610183161,0,c0:98:e5:42:01:06
1610183162,1,c0:98:e5:42:01:06
1610183169,0,c0:98:e5:42:01:06
1610183171,1,c0:98:e5:42:01:06
1610183199,0,c0:98:e5:42:01:06
1610183206,1,c0:98:e5:42:01:06
1610183217,0,c0:98:e5:42:01:06
1610183218,1,c0:98:e5:42:01:06
1610183231,0,c0:98:e5:42:01:06
1610183233,1,c0:98:e5:42:01:06
1610183240,0,c0:98:e5:42:01:06
1610183246,1,c0:98:e5:42:01:06
1610183263,0,c0:98:e5:42:01:06
1610183267,1,c0:98:e5:42:01:06
1610183276,0,c0:98:e5:42:01:06
1610183276,1,c0:98:e5:42:01:06
1610183280,0,c0:98:e5:42:01:06
1610183309,1,c0:98:e5:42:01:06
1610183313,0,c0:98:e5:42:01:06
1610183315,1,c0:98:e5:42:01:06
1610183321,0,c0:98:e5:42:01:06
1610183322,1,c0:98:e5:42:01:06
1610183328,0,c0:98:e5:42:01:06
1610183334,1,c0:98:e5:42:01:06
1610183337,0,c0:98:e5:42:01:06
1610183340,1,c0:98:e5:42:01:06
1610183353,0,c0:98:e5:42:01:06
1610183357,1,c0:98:e5:42:01:06
1610183363,0,c0:98:e5:42:01:06
1610183384,1,c0:98:e5:42:01:06
1610183388,0,c0:98:e5:42:01:06
1610183393,1,c0:98:e5:42:01:06
1610183400,0,c0:98:e5:42:01:06
1610183400,1,c0:98:e5:42:01:06
1610183405,0,c0:98:e5:42:01:06
1610183406,1,c0:98:e5:42:01:06
1610183410,0,c0:98:e5:42:01:06
1610183425,1,c0:98:e5:42:01:06
1610183431,0,c0:98:e5:42:01:06
1610183434,1,c0:98:e5:42:01:06
1610183440,0,c0:98:e5:42:01:06
1610183452,1,c0:98:e5:42:01:06
1610183470,0,c0:98:e5:42:01:06
1610183472,1,c0:98:e5:42:01:06
1610183477,0,c0:98:e5:42:01:06
1610183484,1,c0:98:e5:42:01:06
1610183486,0,c0:98:e5:42:01:06
1610183499,1,c0:98:e5:42:01:06
1610183504,0,c0:98:e5:42:01:06
1610183532,1,c0:98:e5:42:01:06
1610183536,0,c0:98:e5:42:01:06
1610183543,1,c0:98:e5:42:01:06
1610183547,0,c0:98:e5:42:01:06
1610183549,1,c0:98:e5:42:01:06
1610183552,0,c0:98:e5:42:01:06
1610183560,1,c0:98:e5:42:01:06
1610183564,0,c0:98:e5:42:01:06
1610183567,1,c0:98:e5:42:01:06
1610183575,0,c0:98:e5:42:01:06
1610183580,1,c0:98:e5:42:01:06
1610183584,0,c0:98:e5:42:01:06
1610183680,1,c0:98:e5:42:01:06
1610183689,0,c0:98:e5:42:01:06
1610183690,1,c0:98:e5:42:01:06
1610183699,0,c0:98:e5:42:01:06
1610183710,1,c0:98:e5:42:01:06
1610183714,0,c0:98:e5:42:01:06
1610183726,1,c0:98:e5:42:01:06
1610183740,0,c0:98:e5:42:01:06
1610183742,1,c0:98:e5:42:01:06
1610183745,0,c0:98:e5:42:01:06
1610183759,1,c0:98:e5:42:01:06
1610183767,0,c0:98:e5:42:01:06
1610183768,1,c0:98:e5:42:01:06
1610183772,0,c0:98:e5:42:01:06
1610183781,1,c0:98:e5:42:01:06
1610183795,0,c0:98:e5:42:01:06
1610183876,1,c0:98:e5:42:01:06
1610183882,0,c0:98:e5:42:01:06
1610187139,1,c0:98:e5:42:01:06
1610187144,0,c0:98:e5:42:01:06
1610187150,1,c0:98:e5:42:01:06
1610187155,0,c0:98:e5:42:01:06
1610187184,1,c0:98:e5:42:01:06
1610187188,0,c0:98:e5:42:01:06
1610187202,1,c0:98:e5:42:01:06
1610187206,0,c0:98:e5:42:01:06
1610187228,1,c0:98:e5:42:01:06
1610187234,0,c0:98:e5:42:01:06
1610187262,1,c0:98:e5:42:01:06
1610187267,0,c0:98:e5:42:01:06
1610187276,1,c0:98:e5:42:01:06
1610187286,0,c0:98:e5:42:01:06
1610187328,1,c0:98:e5:42:01:06
1610187331,0,c0:98:e5:42:01:06
1610187360,1,c0:98:e5:42:01:06
1610187369,0,c0:98:e5:42:01:06
1610187386,1,c0:98:e5:42:01:06
1610187408,0,c0:98:e5:42:01:06
1610187412,1,c0:98:e5:42:01:06
1610187418,0,c0:98:e5:42:01:06
1610187437,1,c0:98:e5:42:01:06
1610187443,0,c0:98:e5:42:01:06
